CollectionYear,Semester,Region,Year Level,Indigenous status,SDA type,Reason description,SDA count
2022,Semester 2,Far North Queensland,Year 8,Non-Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Adults,58
2022,Semester 2,Far North Queensland,Year 8,Non-Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Students,10
2022,Semester 2,Far North Queensland,Year 9,Indigenous,Exclusion,Physical Misconduct involving Students not involving an object,2
2022,Semester 2,Far North Queensland,Year 9,Indigenous,Long Suspension,Other conduct prejudicial to the good order and management of the school,1
2022,Semester 2,Far North Queensland,Year 9,Indigenous,Long Suspension,Other Serious conduct prejudicial to the good order and management of the school,2
2022,Semester 2,Far North Queensland,Year 9,Indigenous,Long Suspension,Physical Misconduct involving Adults involving an object,1
2022,Semester 2,Far North Queensland,Year 9,Indigenous,Long Suspension,Physical Misconduct involving Adults not involving an object,1
2022,Semester 2,Far North Queensland,Year 9,Indigenous,Long Suspension,Physical Misconduct involving Students not involving an object,13
2022,Semester 2,Far North Queensland,Year 9,Indigenous,Long Suspension,Property Misconduct involving other's property,1
2022,Semester 2,Far North Queensland,Year 9,Indigenous,Long Suspension,Refusal to participate in the program of instruction,3
2022,Semester 2,Far North Queensland,Year 9,Indigenous,Long Suspension,Verbal or Non Verbal Misconduct involving Adults,1
2022,Semester 2,Far North Queensland,Year 9,Indigenous,Short Suspension,Absences,3
2022,Semester 2,Far North Queensland,Year 9,Indigenous,Short Suspension,Other conduct prejudicial to the good order and management of the school,45
2022,Semester 2,Far North Queensland,Year 9,Indigenous,Short Suspension,Other Serious conduct prejudicial to the good order and management of the school,21
2022,Semester 2,Far North Queensland,Year 9,Indigenous,Short Suspension,Persistently disruptive behaviour adversely affecting others,21
2022,Semester 2,Far North Queensland,Year 9,Indigenous,Short Suspension,Physical Misconduct involving Adults involving an object,3
2022,Semester 2,Far North Queensland,Year 9,Indigenous,Short Suspension,Physical Misconduct involving Adults not involving an object,1
2022,Semester 2,Far North Queensland,Year 9,Indigenous,Short Suspension,Physical Misconduct involving Students involving an object,6
2022,Semester 2,Far North Queensland,Year 9,Indigenous,Short Suspension,Physical Misconduct involving Students not involving an object,44
2022,Semester 2,Far North Queensland,Year 9,Indigenous,Short Suspension,Property Misconduct involving other's property,14
2022,Semester 2,Far North Queensland,Year 9,Indigenous,Short Suspension,Property Misconduct involving own property,5
2022,Semester 2,Far North Queensland,Year 9,Indigenous,Short Suspension,Refusal to participate in the program of instruction,29
2022,Semester 2,Far North Queensland,Year 9,Indigenous,Short Suspension,Substance Misconduct involving an illicit substance,11
2022,Semester 2,Far North Queensland,Year 9,Indigenous,Short Suspension,Substance Misconduct involving other legal substances,6
2022,Semester 2,Far North Queensland,Year 9,Indigenous,Short Suspension,Substance Misconduct involving tobacco,5
2022,Semester 2,Far North Queensland,Year 9,Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Adults,36
2022,Semester 2,Far North Queensland,Year 9,Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Students,7
2022,Semester 2,Far North Queensland,Year 9,Non-Indigenous,Exclusion,Persistently disruptive behaviour adversely affecting others,2
2022,Semester 2,Far North Queensland,Year 9,Non-Indigenous,Exclusion,Verbal or Non Verbal Misconduct involving Students,1
2022,Semester 2,Far North Queensland,Year 9,Non-Indigenous,Long Suspension,Other conduct prejudicial to the good order and management of the school,2
2022,Semester 2,Far North Queensland,Year 9,Non-Indigenous,Long Suspension,Other Serious conduct prejudicial to the good order and management of the school,4
2022,Semester 2,Far North Queensland,Year 9,Non-Indigenous,Long Suspension,Persistently disruptive behaviour adversely affecting others,2
2022,Semester 2,Far North Queensland,Year 9,Non-Indigenous,Long Suspension,Physical Misconduct involving Students involving an object,1
2022,Semester 2,Far North Queensland,Year 9,Non-Indigenous,Long Suspension,Physical Misconduct involving Students not involving an object,4
2022,Semester 2,Far North Queensland,Year 9,Non-Indigenous,Long Suspension,Property Misconduct involving own property,1
2022,Semester 2,Far North Queensland,Year 9,Non-Indigenous,Long Suspension,Verbal or Non Verbal Misconduct involving Adults,1
2022,Semester 2,Far North Queensland,Year 9,Non-Indigenous,Short Suspension,Absences,2
2022,Semester 2,Far North Queensland,Year 9,Non-Indigenous,Short Suspension,Other conduct prejudicial to the good order and management of the school,31
2022,Semester 2,Far North Queensland,Year 9,Non-Indigenous,Short Suspension,Other Serious conduct prejudicial to the good order and management of the school,14
2022,Semester 2,Far North Queensland,Year 9,Non-Indigenous,Short Suspension,Persistently disruptive behaviour adversely affecting others,9
2022,Semester 2,Far North Queensland,Year 9,Non-Indigenous,Short Suspension,Physical Misconduct involving Adults involving an object,1
2022,Semester 2,Far North Queensland,Year 9,Non-Indigenous,Short Suspension,Physical Misconduct involving Adults not involving an object,2
2022,Semester 2,Far North Queensland,Year 9,Non-Indigenous,Short Suspension,Physical Misconduct involving Students involving an object,8
2022,Semester 2,Far North Queensland,Year 9,Non-Indigenous,Short Suspension,Physical Misconduct involving Students not involving an object,43
2022,Semester 2,Far North Queensland,Year 9,Non-Indigenous,Short Suspension,Property Misconduct involving other's property,5
2022,Semester 2,Far North Queensland,Year 9,Non-Indigenous,Short Suspension,Property Misconduct involving own property,1
2022,Semester 2,Far North Queensland,Year 9,Non-Indigenous,Short Suspension,Refusal to participate in the program of instruction,8
2022,Semester 2,Far North Queensland,Year 9,Non-Indigenous,Short Suspension,Substance Misconduct involving an illicit substance,20
2022,Semester 2,Far North Queensland,Year 9,Non-Indigenous,Short Suspension,Substance Misconduct involving other legal substances,37
2022,Semester 2,Far North Queensland,Year 9,Non-Indigenous,Short Suspension,Substance Misconduct involving tobacco,3
2022,Semester 2,Far North Queensland,Year 9,Non-Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Adults,48
2022,Semester 2,Far North Queensland,Year 9,Non-Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Students,7
2022,Semester 2,Far North Queensland,Year 10,Indigenous,Cancellation,Refusal to participate in the program of instruction,5
2022,Semester 2,Far North Queensland,Year 10,Indigenous,Exclusion,Other Serious conduct prejudicial to the good order and management of the school,1
2022,Semester 2,Far North Queensland,Year 10,Indigenous,Exclusion,Physical Misconduct involving Adults not involving an object,1
2022,Semester 2,Far North Queensland,Year 10,Indigenous,Exclusion,Physical Misconduct involving Students not involving an object,1
2022,Semester 2,Far North Queensland,Year 10,Indigenous,Long Suspension,Other Serious conduct prejudicial to the good order and management of the school,1
2022,Semester 2,Far North Queensland,Year 10,Indigenous,Long Suspension,Physical Misconduct involving Adults involving an object,1
2022,Semester 2,Far North Queensland,Year 10,Indigenous,Long Suspension,Physical Misconduct involving Adults not involving an object,2
2022,Semester 2,Far North Queensland,Year 10,Indigenous,Long Suspension,Physical Misconduct involving Students not involving an object,4
2022,Semester 2,Far North Queensland,Year 10,Indigenous,Long Suspension,Substance Misconduct involving an illicit substance,3
2022,Semester 2,Far North Queensland,Year 10,Indigenous,Short Suspension,Other conduct prejudicial to the good order and management of the school,36
2022,Semester 2,Far North Queensland,Year 10,Indigenous,Short Suspension,Other Serious conduct prejudicial to the good order and management of the school,12
2022,Semester 2,Far North Queensland,Year 10,Indigenous,Short Suspension,Persistently disruptive behaviour adversely affecting others,5
2022,Semester 2,Far North Queensland,Year 10,Indigenous,Short Suspension,Physical Misconduct involving Adults involving an object,1
2022,Semester 2,Far North Queensland,Year 10,Indigenous,Short Suspension,Physical Misconduct involving Adults not involving an object,2
2022,Semester 2,Far North Queensland,Year 10,Indigenous,Short Suspension,Physical Misconduct involving Students involving an object,2
2022,Semester 2,Far North Queensland,Year 10,Indigenous,Short Suspension,Physical Misconduct involving Students not involving an object,40
2022,Semester 2,Far North Queensland,Year 10,Indigenous,Short Suspension,Property Misconduct involving other's property,3
2022,Semester 2,Far North Queensland,Year 10,Indigenous,Short Suspension,Property Misconduct involving own property,3
2022,Semester 2,Far North Queensland,Year 10,Indigenous,Short Suspension,Refusal to participate in the program of instruction,8
2022,Semester 2,Far North Queensland,Year 10,Indigenous,Short Suspension,Substance Misconduct involving an illicit substance,4
2022,Semester 2,Far North Queensland,Year 10,Indigenous,Short Suspension,Substance Misconduct involving other legal substances,9
2022,Semester 2,Far North Queensland,Year 10,Indigenous,Short Suspension,Substance Misconduct involving tobacco,4
2022,Semester 2,Far North Queensland,Year 10,Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Adults,22
2022,Semester 2,Far North Queensland,Year 10,Non-Indigenous,Cancellation,Refusal to participate in the program of instruction,1
2022,Semester 2,Far North Queensland,Year 10,Non-Indigenous,Exclusion,Other conduct prejudicial to the good order and management of the school,1
2022,Semester 2,Far North Queensland,Year 10,Non-Indigenous,Exclusion,Other Serious conduct prejudicial to the good order and management of the school,2
2022,Semester 2,Far North Queensland,Year 10,Non-Indigenous,Exclusion,Physical Misconduct involving Students not involving an object,1
2022,Semester 2,Far North Queensland,Year 10,Non-Indigenous,Long Suspension,Other Serious conduct prejudicial to the good order and management of the school,1
2022,Semester 2,Far North Queensland,Year 10,Non-Indigenous,Long Suspension,Physical Misconduct involving Adults involving an object,1
2022,Semester 2,Far North Queensland,Year 10,Non-Indigenous,Long Suspension,Physical Misconduct involving Students not involving an object,3
2022,Semester 2,Far North Queensland,Year 10,Non-Indigenous,Long Suspension,Substance Misconduct involving other legal substances,1
2022,Semester 2,Far North Queensland,Year 10,Non-Indigenous,Short Suspension,Absences,4
2022,Semester 2,Far North Queensland,Year 10,Non-Indigenous,Short Suspension,Other conduct prejudicial to the good order and management of the school,26
2022,Semester 2,Far North Queensland,Year 10,Non-Indigenous,Short Suspension,Other Serious conduct prejudicial to the good order and management of the school,4
2022,Semester 2,Far North Queensland,Year 10,Non-Indigenous,Short Suspension,Persistently disruptive behaviour adversely affecting others,3
2022,Semester 2,Far North Queensland,Year 10,Non-Indigenous,Short Suspension,Physical Misconduct involving Adults involving an object,2
2022,Semester 2,Far North Queensland,Year 10,Non-Indigenous,Short Suspension,Physical Misconduct involving Adults not involving an object,2
2022,Semester 2,Far North Queensland,Year 10,Non-Indigenous,Short Suspension,Physical Misconduct involving Students involving an object,6
2022,Semester 2,Far North Queensland,Year 10,Non-Indigenous,Short Suspension,Physical Misconduct involving Students not involving an object,26
